NIR_mean,NDVI_mean,GNDVI_std,Temp_std,Green_contrast,Green_correlation,RedEdge_contrast,Thermal_contrast,Thermal_correlation,Canopy_Volume,Canopy_COV,Canopy_LAI,Canopy_HP,Canopy_S,Canopy_K
0.001567052735939846,0.021585177630427135,-4.187035756382943,-0.0179083929047935,0.07717010623214514,-0.11521735932901142,-0.13134251364047894,0.05088463640300973,0.013854651591337317,-0.1592671444015188,0.2891063550131863,-0.4459357470689633,-0.8124974051174281,0.19381191918836976,0.6007689764491398
-0.05591469142403924,0.025830031371378362,-4.452062276789466,-0.011271414963593011,-0.09440951622317419,-0.18564560141690414,-0.16142486131428,0.00020243117173731161,-0.03981301511797878,-0.24211780650226183,-0.2780344730773429,-0.6970124431890273,-1.1980983182624332,0.1566795396071,-1.1100561001392544
0.004649221821263491,0.013556079539631772,-4.755128773000106,-0.03121993798899057,-0.11381846317808594,-0.13971342761859057,-0.19009872027988667,0.011075085914661489,-0.053150453429126165,-0.17537443539402486,-0.2751266072450884,-0.6695225819688708,-1.3071628016465238,0.14389600846765058,-1.1059606648140385
-0.014876931854458857,0.022438371244701757,-4.512461741066189,-0.030274478332145208,-0.08737222410221526,-0.1945728012870527,-0.17408315502189295,-0.001626235586798211,-0.05726266845834437,-0.264251761116959,-0.26195363092581425,-0.6777780444420703,-1.2483541683708013,0.14829857796848542,-1.0773924685218668
0.0011166699199237318,0.01738670637252186,-4.609003326400655,-0.030862613962528505,-0.13670495897518178,-0.15616429454994957,-0.1640004683377399,0.033168665921919756,-0.060122969040616925,-0.15926299921389966,-0.2873358542006481,-0.6629949830416336,-1.2230704619865993,0.17778614399490786,-1.143587998161168
-0.048129340336304643,0.02934824989464373,-2.79307814769997,-0.03189315397618367,0.012849417358571903,-0.09958118105494553,0.024131481130290778,0.017447918882010673,0.04164392572733367,1.5687905620032088,-0.13774379191317423,-0.12256541720618003,-0.350379132604494,0.15460869091279703,-0.46551533521300237
-0.019478773474576203,0.08664623570130145,-2.9562363662605757,-0.01721789033521006,-0.07248532802339638,-0.1279438378727888,-0.023288032317113613,0.03487552242593243,0.06220524366311911,1.5931246379369433,-0.05207051213591423,-0.11423491887726332,-0.3044884632768349,0.14912511151567587,-0.39463865860289504
-0.0721898664176661,0.05520937391850455,-2.7376925909176295,0.014575100326492157,0.009891877636236225,-0.10994746313063046,0.015777599719527812,0.04600559273945435,0.04255693932948318,1.5713317257582393,-0.05035545361483781,-0.12397965502754837,-0.2866474783862625,0.15787473079447942,-0.4428313146325984
-0.04206773188981731,0.032962768992457564,-2.8157742851746597,0.01275107900789613,0.005871827372142653,-0.14219220939293534,-0.014170259645305869,0.026327590997591934,-0.04605232109996755,1.6048752945686198,-0.054063149263978115,-0.1476237400646938,-0.3623606116305493,0.15758056068886198,-0.48036051619013337
0.012489088287384138,0.02007336419904417,-1.0262609099662308,-0.00188219970695505,0.05185250214576154,-0.1317202516744223,-0.030709805904827303,0.0710514849370838,-0.038412751873548756,2.4304664898194575,0.6867213879286526,-0.36362098480423166,0.28624737852291504,0.5531194844140939,0.6870977243287406
